date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-01-21 07,975.8416666666667,11.413333333333334,286.57,5.213333333333334,65.63333333333334,13.51,8.863333333333333,4.651666666666666,5.670000000000001,9.08,1190.4750000000001,5.181666666666667,7.256666666666667,211.25,0.0,0.0,255.83333333333334,493.6616666666667,658.0749999999999,21.441666666666666,414.4166666666667
2020-01-21 07,975.9399999999999,11.235,286.3833333333333,4.705,64.065,13.353333333333333,8.548333333333334,4.803333333333334,5.468333333333334,8.761666666666667,1191.4916666666666,5.01,7.486666666666667,212.66666666666666,0.0,0.0,93.495,194.62666666666667,242.63333333333333,21.616666666666664,414.73333333333335
2020-01-21 07,976.3833333333333,10.091666666666667,285.1933333333333,4.788333333333333,69.53833333333334,12.373333333333333,8.6,3.7733333333333334,5.496666666666667,8.808333333333334,1196.82,3.5366666666666666,5.713333333333334,214.9,0.0,0.0,8.785,29.47,35.19833333333333,20.548333333333336,416.18333333333334
2020-01-21 07,976.96,8.821666666666667,283.86833333333334,4.706666666666667,75.33333333333333,11.356666666666667,8.553333333333333,2.8033333333333332,5.465,8.755,1202.9466666666667,2.515,3.341666666666667,217.08333333333334,0.0,0.0,0.0,0.0,0.25666666666666665,19.533333333333335,419.84999999999997
2020-01-21 07,977.0783333333334,8.133333333333333,283.165,4.7316666666666665,79.05,10.835,8.565,2.27,5.47,8.766666666666667,1206.0283333333334,3.1183333333333336,4.321666666666666,218.66666666666666,0.0,0.0,0.0,0.0,0.0,18.525000000000002,422.06666666666666
2020-01-21 07,977.4166666666666,8.705,283.71166666666664,5.035,77.68333333333334,11.268333333333333,8.75,2.518333333333333,5.59,8.951666666666666,1203.9133333333332,2.0733333333333333,3.3183333333333334,206.20000000000002,0.0,0.0,0.0,0.0,0.0,17.778333333333332,420.59999999999997
2020-01-21 08,977.5966666666667,8.256666666666668,283.245,4.8933333333333335,79.28333333333333,10.93,8.663333333333332,2.263333333333333,5.531666666666666,8.863333333333333,1206.095,1.6366666666666667,2.1999999999999997,192.78333333333333,0.0,0.0,0.0,0.0,0.0,17.89,423.7166666666667
2020-01-21 08,977.7133333333333,8.045,283.0233333333333,4.79,79.85,10.770000000000001,8.6,2.17,5.489999999999999,8.798333333333334,1207.175,1.615,2.29,209.83333333333334,0.0,0.0,0.0,0.0,0.0,18.02,422.40000000000003
2020-01-21 08,977.6733333333333,7.633333333333333,282.61333333333334,4.435,80.11666666666666,10.471666666666666,8.389999999999999,2.0833333333333335,5.3566666666666665,8.583333333333334,1208.9966666666667,1.6916666666666667,2.4099999999999997,214.15,0.0,0.0,0.0,0.0,0.0,17.986666666666668,424.23333333333335
2020-01-21 08,977.93,7.0,281.9533333333333,3.9266666666666663,80.75,10.028333333333334,8.096666666666666,1.9333333333333333,5.166666666666667,8.278333333333334,1212.195,1.7766666666666666,2.6466666666666665,217.28333333333333,0.0,0.0,0.0,0.0,0.0,17.601666666666667,425.40000000000003
2020-01-21 08,978.0766666666667,6.666666666666667,281.6066666666667,4.0,83.05,9.798333333333334,8.136666666666667,1.6600000000000001,5.191666666666667,8.318333333333333,1213.8033333333333,2.561666666666667,3.5216666666666665,217.36666666666667,0.0,0.0,0.0,0.0,0.0,17.055000000000003,425.65000000000003
2020-01-21 08,978.4016666666666,6.626666666666666,281.5416666666667,4.163333333333333,84.2,9.771666666666667,8.23,1.545,5.248333333333334,8.413333333333334,1214.3266666666666,2.138333333333333,3.2116666666666664,229.15,0.0,0.0,0.33499999999999996,1.2883333333333333,2.1233333333333335,16.53833333333333,425.8333333333333
2020-01-21 09,978.8466666666667,7.213333333333334,282.09166666666664,4.506666666666667,82.88333333333334,10.178333333333333,8.431666666666667,1.745,5.375,8.616666666666667,1212.2433333333333,1.5033333333333332,2.7416666666666667,215.20000000000002,0.0,0.0,14.285000000000002,30.02,35.48833333333334,16.663333333333334,427.15000000000003
2020-01-21 09,979.4633333333333,8.061666666666667,282.895,4.97,80.78333333333333,10.785000000000002,8.713333333333333,2.07,5.553333333333334,8.895000000000001,1209.2216666666666,1.6733333333333336,2.67,208.28333333333333,0.0,56.666666666666664,49.19499999999999,103.41000000000001,126.32000000000001,17.506666666666668,425.55
2020-01-21 09,979.8583333333332,8.931666666666667,283.7366666666667,5.265,77.78333333333333,11.441666666666668,8.891666666666667,2.5466666666666664,5.663333333333334,9.076666666666666,1205.8966666666668,2.7899999999999996,4.546666666666667,199.9,0.0,0.0,135.645,277.66833333333335,356.66,18.671666666666667,423.0333333333333
2020-01-21 09,980.0783333333334,9.948333333333332,284.74333333333334,4.921666666666667,70.87333333333333,12.251666666666667,8.678333333333333,3.5716666666666668,5.528333333333333,8.856666666666667,1201.9350000000002,3.1799999999999997,5.68,219.20000000000002,0.049999999999999996,40.0,171.36166666666668,349.6116666666667,461.87166666666667,19.603333333333335,417.9166666666667
2020-01-21 09,980.59,8.426666666666668,283.17,5.31,80.71666666666667,11.06,8.921666666666667,2.138333333333333,5.678333333333334,9.098333333333333,1208.9516666666666,2.4166666666666665,4.276666666666666,237.13333333333333,0.049999999999999996,33.333333333333336,207.04333333333332,416.6016666666667,671.62,20.080000000000002,416.73333333333335
2020-01-21 09,980.335,10.593333333333334,285.37,5.19,69.23166666666667,12.791666666666666,8.85,3.9433333333333334,5.633333333333333,9.028333333333334,1199.44,3.466666666666667,5.44,211.6,0.0,0.0,446.1766666666667,864.48,1355.0516666666667,20.638333333333332,414.7166666666667
2020-01-21 10,980.25,10.596666666666666,285.38166666666666,4.783333333333334,67.23833333333333,12.799999999999999,8.6,4.201666666666666,5.4750000000000005,8.773333333333333,1199.4383333333333,2.676666666666667,5.656666666666666,192.53,0.03333333333333333,41.666666666666664,408.58666666666664,811.39,1370.3999999999999,21.92,414.06666666666666
2020-01-21 10,980.6666666666666,8.498333333333333,283.23333333333335,4.778333333333333,77.60000000000001,11.141666666666666,8.595,2.5500000000000003,5.468333333333334,8.763333333333334,1208.9166666666667,2.4533333333333336,4.653333333333333,277.90000000000003,0.7166666666666667,330.0,99.89999999999999,219.33833333333334,336.0683333333333,21.703333333333333,413.73333333333335
2020-01-21 10,981.5933333333334,7.898333333333333,282.5566666666667,5.203333333333333,83.03333333333333,10.671666666666667,8.853333333333333,1.8166666666666667,5.631666666666667,9.02,1212.5,2.191666666666667,4.55,258.03333333333336,0.0,88.33333333333333,240.07333333333335,493.4683333333333,580.115,19.57166666666667,413.25
2020-01-21 10,982.0300000000001,8.276666666666666,282.90166666666664,4.785,78.60000000000001,10.943333333333333,8.603333333333333,2.34,5.466666666666666,8.76,1211.5266666666666,2.658333333333333,5.683333333333334,247.1833333333333,0.016666666666666666,0.0,310.495,624.0666666666666,753.7316666666667,19.406666666666666,413.1166666666666
2020-01-21 10,982.195,8.606666666666667,283.2183333333333,4.051666666666667,72.98333333333333,11.19,8.168333333333333,3.0233333333333334,5.1866666666666665,8.318333333333333,1210.515,3.3516666666666666,6.163333333333334,250.5,0.0,0.0,212.23833333333332,432.1766666666667,533.5266666666666,20.015,412.40000000000003
2020-01-21 10,982.3666666666667,8.458333333333334,283.05333333333334,3.8083333333333336,72.65166666666666,11.106666666666667,8.028333333333334,3.078333333333333,5.098333333333334,8.173333333333334,1211.4483333333335,2.1316666666666664,4.633333333333334,237.13333333333333,0.0,0.0,377.9666666666667,738.8366666666667,860.6483333333332,19.855,414.45
2020-01-21 11,982.5733333333333,9.915000000000001,284.50333333333333,3.606666666666667,64.74833333333333,12.223333333333334,7.913333333333333,4.3116666666666665,5.028333333333333,8.055,1205.5049999999999,2.433333333333333,4.945,260.43333333333334,0.0,0.0,176.08833333333334,347.135,615.5716666666666,21.19333333333333,412.5333333333333
2020-01-21 11,983.065,9.493333333333334,284.0366666666667,3.813333333333334,67.60166666666667,11.883333333333333,8.031666666666666,3.8516666666666666,5.096666666666667,8.17,1207.8516666666667,1.4116666666666668,2.873333333333333,256.7,0.0,0.0,41.21333333333333,83.14,112.41666666666667,21.131666666666664,413.01666666666665
2020-01-21 11,983.7066666666666,9.040000000000001,283.52833333333336,4.081666666666667,71.01666666666667,11.526666666666666,8.185,3.34,5.193333333333333,8.318333333333333,1210.5116666666665,1.3616666666666666,2.186666666666667,249.31666666666663,0.0,0.0,7.915,15.831666666666665,19.208333333333332,20.544999999999998,414.8666666666666
2020-01-21 11,984.585,8.284999999999998,282.6983333333333,4.131666666666667,75.05,10.950000000000001,8.213333333333333,2.735,5.205,8.343333333333334,1214.835,1.3816666666666666,2.013333333333333,251.6,0.0,0.0,0.0,0.225,0.4183333333333333,19.926666666666666,416.5833333333333
2020-01-21 11,985.4133333333333,7.655,281.99833333333333,4.068333333333333,77.96666666666667,10.488333333333333,8.176666666666668,2.313333333333333,5.176666666666667,8.299999999999999,1218.605,2.225,3.3833333333333333,257.53333333333336,0.0,0.0,0.0,0.0,0.0,18.905,417.23333333333335
2020-01-21 11,986.0016666666667,7.425,281.71999999999997,3.92,78.36666666666667,10.325000000000001,8.093333333333334,2.233333333333333,5.118333333333333,8.205,1220.3733333333332,2.4133333333333336,3.35,251.98333333333335,0.0,0.0,0.0,0.0,0.0,17.735,418.55
2020-01-21 12,986.71,7.6883333333333335,281.92333333333335,4.045,77.64999999999999,10.513333333333334,8.161666666666667,2.35,5.163333333333333,8.27,1220.0733333333333,2.5566666666666666,4.4366666666666665,253.83333333333334,0.0,0.0,0.0,0.0,0.0,17.005,419.84999999999997
2020-01-21 12,987.27,7.905,282.09666666666664,4.556666666666667,79.36666666666666,10.67,8.463333333333333,2.2066666666666666,5.3500000000000005,8.573333333333332,1219.6883333333333,2.3033333333333332,3.8083333333333336,258.43333333333334,0.0,71.66666666666667,0.0,0.0,0.0,17.076666666666668,421.8
2020-01-21 12,987.5099999999999,7.533333333333334,281.7033333333333,4.783333333333334,82.64999999999999,10.401666666666667,8.595,1.8066666666666666,5.435,8.705,1221.5383333333332,2.6733333333333333,4.286666666666666,258.8666666666667,0.016666666666666666,0.0,0.0,0.0,0.0,17.13,422.43333333333334
2020-01-21 12,987.9266666666666,7.37,281.50666666666666,4.581666666666667,82.41666666666667,10.285,8.475,1.8099999999999998,5.3549999999999995,8.58,1222.8233333333333,2.9466666666666668,4.383333333333334,259.3,0.0,0.0,0.0,0.0,0.0,16.798333333333336,423.18333333333334
2020-01-21 12,988.5333333333333,7.233333333333333,281.32166666666666,4.535,82.91666666666667,10.186666666666666,8.448333333333332,1.7416666666666665,5.335,8.546666666666667,1224.1850000000002,2.6033333333333335,3.8433333333333337,256.3666666666667,0.0,0.0,0.0,0.0,0.0,16.49,423.4166666666667
2020-01-21 12,989.005,7.101666666666667,281.1483333333333,4.473333333333334,83.31666666666666,10.096666666666666,8.413333333333332,1.6849999999999998,5.308333333333334,8.505,1225.37,2.555,3.7550000000000003,255.53333333333333,0.0,0.0,0.335,1.0933333333333335,1.8666666666666665,16.39,423.6333333333334
2020-01-21 13,989.5716666666667,7.415,281.42,4.636666666666667,82.48333333333333,10.318333333333333,8.508333333333333,1.805,5.366666666666667,8.598333333333334,1224.6533333333334,2.33,3.8800000000000003,254.58333333333334,0.0,0.0,22.133333333333336,48.778333333333336,56.565,16.508333333333333,424.2
2020-01-21 13,990.3133333333334,7.760000000000001,281.705,4.746666666666667,81.18333333333334,10.565,8.576666666666666,1.9883333333333333,5.403333333333333,8.66,1224.0383333333332,1.8616666666666666,3.155,244.61666666666667,0.0,0.0,100.20166666666667,207.68833333333336,275.5466666666667,16.955000000000002,423.4166666666667
2020-01-21 13,990.9066666666666,9.375,283.2733333333333,4.8966666666666665,73.56666666666666,11.788333333333334,8.668333333333335,3.125,5.461666666666666,8.75,1217.73,1.3933333333333333,2.986666666666667,242.78333333333333,0.0,0.0,174.14166666666665,359.26500000000004,656.8516666666667,18.158333333333335,419.7833333333333
2020-01-21 13,991.21,10.598333333333334,284.475,4.6866666666666665,66.78666666666668,12.799999999999999,8.540000000000001,4.258333333333333,5.376666666666666,8.615,1212.9133333333334,1.8416666666666668,3.9233333333333333,259.75,0.0,0.0,355.935,689.64,1177.7666666666667,20.108333333333334,417.01666666666665
2020-01-21 13,991.4083333333333,11.69,285.55333333333334,4.385000000000001,60.76333333333333,13.76,8.36,5.3999999999999995,5.263333333333333,8.431666666666667,1208.59,1.9733333333333334,4.081666666666667,277.53333333333336,0.0,0.0,552.5166666666667,1069.0783333333334,1535.3933333333334,22.55333333333333,414.95
2020-01-21 13,991.5133333333333,12.458333333333334,286.315,4.206666666666667,57.06166666666667,14.478333333333333,8.256666666666666,6.22,5.195,8.326666666666666,1205.515,1.7833333333333332,3.9333333333333336,282.48333333333335,0.0,0.0,475.55333333333334,941.9866666666667,1826.8983333333333,24.486666666666668,413.2166666666667
2020-01-21 14,991.6183333333333,13.086666666666666,286.93666666666667,4.1883333333333335,54.699999999999996,15.088333333333333,8.246666666666666,6.838333333333334,5.19,8.316666666666666,1203.0016666666668,2.3283333333333336,4.8966666666666665,268.3666666666667,0.0,0.0,530.3149999999999,1047.3316666666667,1727.1216666666667,25.391666666666666,412.48333333333335
2020-01-21 14,991.6416666666668,13.295,287.1433333333334,4.076666666666667,53.51666666666667,15.295,8.18,7.109999999999999,5.146666666666667,8.25,1202.1850000000002,2.39,4.671666666666667,284.65000000000003,0.0,0.0,438.2283333333333,869.0133333333333,1538.5116666666665,25.64,412.45
2020-01-21 14,991.6033333333334,13.593333333333334,287.445,3.896666666666667,51.87833333333333,15.598333333333334,8.078333333333333,7.516666666666667,5.085,8.146666666666667,1200.9366666666667,1.8316666666666668,4.241666666666666,220.60666666666668,0.0,3.3333333333333335,323.81,647.875,1173.9033333333334,25.615,412.8333333333333
2020-01-21 14,991.565,13.016666666666666,286.86833333333334,4.523333333333333,56.25,15.020000000000001,8.443333333333333,6.575,5.3133333333333335,8.516666666666667,1203.1416666666667,1.4649999999999999,2.783333333333333,127.34666666666668,0.0,0.0,262.5083333333333,523.6166666666667,714.8633333333333,25.331666666666667,412.18333333333334
2020-01-21 14,991.4516666666667,13.631666666666666,287.49666666666667,4.351666666666667,53.38833333333333,15.635,8.338333333333333,7.29,5.251666666666666,8.413333333333334,1200.4683333333332,0.9683333333333334,2.2600000000000002,125.185,0.0,0.0,154.82833333333335,314.02833333333336,479.63166666666666,25.151666666666667,411.01666666666665
2020-01-21 14,991.29,14.186666666666667,288.0683333333333,4.095,50.63166666666667,16.205,8.198333333333332,8.006666666666666,5.161666666666666,8.27,1198.0183333333332,1.4033333333333333,2.8666666666666667,227.90666666666667,0.0,0.0,287.0883333333333,572.875,827.0583333333334,25.358333333333334,410.31666666666666
2020-01-21 15,991.2716666666666,14.398333333333333,288.28000000000003,3.0966666666666662,46.47,16.43,7.633333333333333,8.796666666666667,4.803333333333334,7.7,1197.375,1.2266666666666666,2.6766666666666663,275.0833333333333,0.0,0.0,197.6866666666667,384.8766666666667,431.435,25.76,410.68333333333334
2020-01-21 15,991.2366666666667,13.86,287.74333333333334,2.558333333333333,46.37833333333333,15.878333333333332,7.348333333333333,8.53,4.623333333333333,7.41,1199.715,0.8683333333333333,2.0833333333333335,278.6333333333333,0.0,0.0,80.885,167.565,194.85166666666666,25.906666666666666,411.6166666666666
2020-01-21 15,991.225,12.68,286.56,3.263333333333333,52.59833333333333,14.688333333333333,7.723333333333333,6.963333333333334,4.86,7.793333333333333,1204.475,0.635,1.06,265.8,0.0,0.0,7.343333333333334,16.923333333333336,20.945,25.011666666666667,411.8
2020-01-21 15,991.5,12.086666666666666,285.9433333333333,3.795,56.824999999999996,14.126666666666665,8.023333333333333,6.103333333333333,5.046666666666667,8.091666666666667,1207.1783333333333,0.42,0.9,174.06666666666663,0.0,0.0,0.0,0.0,0.225,23.838333333333335,417.3833333333334
2020-01-21 15,991.5883333333335,11.193333333333333,285.04333333333335,4.163333333333333,61.876666666666665,13.318333333333333,8.236666666666666,5.081666666666667,5.180000000000001,8.305,1210.9816666666668,0.8233333333333333,1.36,195.01666666666665,0.0,0.0,0.0,0.0,0.0,22.891666666666666,424.3666666666666
2020-01-21 15,991.64,10.49,284.3333333333333,4.118333333333333,64.595,12.706666666666665,8.203333333333333,4.5,5.161666666666666,8.273333333333333,1214.0583333333334,0.6016666666666667,0.9900000000000001,184.73,0.0,0.0,0.0,0.0,0.0,21.926666666666666,427.7833333333333
2020-01-21 16,991.455,9.853333333333333,283.7083333333333,3.983333333333333,66.765,12.174999999999999,8.128333333333332,4.046666666666667,5.113333333333333,8.198333333333332,1216.5966666666666,1.1483333333333332,1.6366666666666667,225.83333333333334,0.0,0.0,0.0,0.0,0.0,21.266666666666666,429.4666666666667
